margins improved	its inventory position this year didn't need the costly markdowns required to trim last year's swollen levels	2
the apparel market troughed in the first half of 1988	began showing improvement in the second half of last year	4
margins improved because its inventory position this year didn't need the costly markdowns required to trim last year's swollen levels	ongoing cost-cutting efforts contributed to the latest period's earnings upturn	3
Coniston Partners, which with related entities controls 80% of TW, had been planning to sell $1.15 billion of junk bonds, among other things to finance their acquisition of the remaining public shares	Coniston, a New York partnership managed by the firm of Gollust, Tierney & Oliver, yesterday announced that "in view of unsettled conditions in securities markets" the offering would be postponed and restructured	1
that Coniston and its investment banker, Donaldson, Lufkin & Jenrette, just completed a two-week "road show" for the purpose of marketing the bonds	investors, at least for now, took a pass	3
TW's junk bonds weren't, as junk bonds go, unusually weak.	unless they continued to grow, TW, based in Paramus, N.J., would have run into trouble	1
But TW, based in Paramus, N.J., would have run into trouble	they continued to grow	3
Until recently, such buy-now, pray-for-growth-later deals were routine	people don't buy anything on expectation anymore	1
TW's stockholder meeting was postponed from tomorrow to Nov. 21	DLJ hopes to be able to sell less-junky junk bonds	4
TW's stockholder meeting was postponed from tomorrow to Nov. 21	DLJ hopes to be able to sell less-junky junk bonds	2
Gollust, Tierney & Oliver is likely to contribute more than the $120 million in equity it had planned on.	the total amount of junk financing will be reduced	3
that "very few people said they didn't like the credit quality.	trading risk stems from credit risk	1
But trading risk stems from credit risk	by adding equity, DLJ would seem to be acknowledging that credit risk was a concern	3
And by adding equity, DLJ would seem to be acknowledging that credit risk was a concern	the DLJ banker says, in the reborn capital structure cash coverage of interest "will meaningfully improve	3
that pretax earnings "would have been insufficient to cover its fixed charges, including interest on debt securities," by approximately $62.7 million in the first six months of 1989	the acquisition had been completed earlier	2
that "adjusted to eliminate non-cash charges" TW would have run a cash surplus -- in this case, of $56 million over six months	such calculations ignore the noncash charge of depreciation	1
But such calculations ignore the noncash charge of depreciation	the company envisions capital expenses of about $180 million a year	3
that sales and earnings at its restaurants have risen steadily	that people won't stop eating during a downturn	3
and that people won't stop eating during a downturn	they won't necessarily eat at Denny's	1
that TW historically has prospered	it has been willing to spend aggressively on remodeling restaurants and redoing menus	2
to generate enough cash for capital spending	and to pay down debt	3
that TW could cut capital spending	necessary	2
that TW could, if necessary, cut capital spending	half of what it plans to spend is for "growth," rather than maintenance	2
that TW could, if necessary, cut capital spending, since half of what it plans to spend is for "growth," rather than maintenance	that under the shelved offering, TW would have needed to grow to meet its debt payments	1
who was practicing the read-my-lips school of politics	Mr. Bush encountered it	4
to behave in a civilised -- that is unflaky -- fashion	abroad	4
her statement urged it to "encourage change" rather than inflict further punishment on the country's black population	supporting the Commonwealth "in utterly condemning apartheid	1
Actually there is a consensus somewhere on sanctions: In May a Gallup Poll found that most South African blacks, 85%, oppose economic sanctions	Mrs. Thatcher had once again gone against the grain	1
you are out of step	everybody else puts out their left foot and you put out your right foot	2
If everybody else puts out their left foot	you put out your right foot	3
I'm very sorry for the 48	it's one against 48	2
it is Britain's mysteriously intractable inflation problem	indeed Mrs. Thatcher has one opponent that could throw her off political course	2
If it's one against 48, I'm very sorry for the 48	If Mrs. Thatcher has one opponent that could throw her off political course it is Britain's mysteriously intractable inflation problem	3
her political enemies are screaming louder than ever	We cannot join the political chorus that as one proclaims how offputting it is that Mrs. Thatcher refuses to get along by going along	1
The guest paid his bill at the resort hotel	as he departed he noticed a sign saying, "Have You Left Anything	3
and he noticed a sign saying, "Have You Left Anything	he departed	4
the Nasdaq over-the-counter market dusted itself off and moved on in moderate trading	being trampled in Tuesday's selling stampede	4
After being trampled in Tuesday's selling stampede, the Nasdaq over-the-counter market dusted itself off and moved on in moderate trading	while the Composite gained 1.19, to 462.89, many issues didn't participate in the advance	1
But many issues didn't participate in the advance	the Composite gained 1.19, to 462.89	1
Of the 4,348 issues that changed hands, 1,074 advanced	866 declined	3
The Nasdaq Financial Index rose 2.09, to 454.86	the Nasdaq 100 Index of the big non-financial stocks basically stood still, easing 0.12, to 452.23	3
The Nasdaq Financial Index rose 2.09, to 454.86	the Nasdaq 100 Index of the big non-financial stocks basically stood still, easing 0.12, to 452.23	4
The market acted better	it wasn't a tremendous comeback	1
maybe the buyers will come back	we get a decent rally {today}	2
a seatbelt may come in handy during the next few sessions	E.E. "Buzzy" Geduld is right	2
There's a lot of uncertainty out there	it will cause a lot of swings	3
Almost one million shares of Sun Microsystems changed hands	the issue was unchanged at 17 3/4	1
Amgen advanced 1 1/2 to 56; Chiron jumped 2 to 29 3/4; Cetus gained 1 to 16 7/8	Biogen rose 5/8 to 14 5/8	3
to make a bid for all of the shares outstanding of Jaguar	British government restrictions to such a transaction are removed	2
Another takeover target, LIN Broadcasting, rose 1/2 to 109 1/4 on 495,000 shares	Its suitor, McCaw Cellular added 1/2 to 40 1/2 on 395,700 shares	3
Occupational-Urgent Care Health fell 1 3/4 to 15 1/2 on 354,000 shares	The company's third-quarter earnings rose to 10 cents a share from eight cents a share a year ago	3
The percent difference compares actual profit with the 30-day estimate where at least three analysts have issues forecasts in the past 30 days	actual profit is compared with the 300-day estimate	3
At that price, CBS was the only player at the table	negotiations with the International Olympic Committee started in Toronto Aug. 23	4
Dick Pound, a committee member, began by disclosing that ABC and NBC had refused to even bid	he asked Mr. Pilson to raise his offer anyway	4
you can have a dea	we can have a number that starts with a three	2
Well, CBS, mired in the ratings cellar and looking to sports as a way out, wanted to close the deal immediately and block its rivals from getting another chance to bid	Mr. Pilson has been put in the uncomfortable role of setting off a bidding frenzy for sports rights, a frenzy that the networks had hoped to avoid	1
CBS itself could run up losses of a few hundred million dollars on four years of various sports	its big gamble goes wrong	2
CBS itself could run up losses of a few hundred million dollars on four years of various sports if its big gamble goes wrong	ABC, a unit of Capital Cities/ABC Inc., and General Electric Co. 's National Broadcasting Co. risk losses if they outbid CBS for other contracts	3
ABC, a unit of Capital Cities/ABC Inc., and General Electric Co. 's National Broadcasting Co. also risk losses	they outbid CBS for other contracts	2
ad rates won't	rights fees head skyward	4
ad rates won't	rights fees head skyward	1
they're likely to lose all but a few who need sports, above all	they ask advertisers to absorb the costs	2
that might stick around to watch other CBS programs	the game is over	4
that they won't offset the multimillion-dollar deficits that CBS could run up	they do	2
those deals can turn sour	the numbers don't work	2
As we've seen in the '80s, those deals can turn sour if the numbers don't work	three years later, in a sea of red ink, the heroes can find themselves with a lot of explaining to do	3
As we've seen in the '80s, those deals can turn sour if the numbers don't work	three years later, in a sea of red ink, the heroes can find themselves with a lot of explaining to do	2
who was ousted as chairman of CBS Inc	Laurence A. Tisch bought a 24.9% stake in the company and took over three years ago	4
They lost the entertainment crown	they needed one	3
They lost the entertainment crown, and they needed one	they've bought one	3
They lost the entertainment crown, and they needed one	they've bought one	2
NBC may "come in with a huge bid for college basketball to take it away from CBS and say, 'We can overbid, too	the winners will be the colleges, not either network	2
NBC may "come in with a huge bid for college basketball to take it away from CBS and say, 'We can overbid, too	the winners will be the colleges, not either network	3
In the mid-1980s he sniped at rivals for paying reckless prices	ABC had just bid a record $309 million for the 1988 Winter Games	4
I love Pilson	he was the guy who complained most bitterly and loudly	1
but he was the guy who complained most bitterly and loudly	yet his company is one reason why rights are so high today	3
but he was the guy who complained most bitterly and loudly	And his company is one reason why rights are so high today	1
he's always expounding that rights are too high	he's going crazy	4
then he's going crazy	the 49-year-old Mr. Pilson is hardly a man to ignore the numbers	1
A Yale law school graduate, he began his career in corporate law	and put in years at Metromedia Inc. and the William Morris talent agency	4
that I didn't say forever, and I didn't say every property	he spoke out a few years ago	4
I didn't say forever	I didn't say every property	3
that I didn't say forever, and I didn't say every property." The market changed	he isn't the only big spender	3
NBC will pay a record $401 million for the 1992 Summer Games	ESPN will shell out $400 million for four years of baseball	3
Mr. Pilson's "Major Events" strategy jelled	Mr. Tisch took over	4
that in April 1986, after CBS's annual meeting in Philadelphia, he and Mr. Tisch took the 90-minute train ride back to New York	Mr. Pilson used this extended private audience to outline his ambitions	3
Five months later, Mr. Tisch took over as CBS's chief executive	soon he was wielding sole approval each time Mr. Pilson scribbled a frighteningly large figure on a slip of paper, sealed it in an envelope and gave it to sports negotiators	3
Five months later, Mr. Tisch took over as CBS's chief executive	soon he was wielding sole approval each time Mr. Pilson scribbled a frighteningly large figure on a slip of paper, sealed it in an envelope and gave it to sports negotiators	4
Five months later, Mr. Tisch took over as CBS's chief executive	in May 1988, Mr. Tisch urgently needed to make a bold statement to quell rumors that he might sell the network	4
The "Major Events" strategy is designed to notch a place for CBS on the crowded TV dial of the 1990s	It's a fast fix for an ailing image	3
I'd rather see the games on our air than on NBC and ABC	baseball triggers losses at CBS	2
Even if baseball triggers losses at CBS	he doesn't think it will	1
Regular TV series ratings have slumped in the past five years	premiering new shows is "a crap shoot	3
Regular TV series ratings have slumped in the past five years, and premiering new shows is "a crap shoot	top sports events are still a strong bet to lure audiences 30% or 40% larger than those CBS usually gets	1
baseball and the Olympics may help CBS move up to No. 2 in the household ratings race, putting pizazz back into the network's image	the Winter Olympics will air during the February "sweeps," when ratings are used to set ad rates for local stations	3
But top sports events are still a strong bet to lure audiences 30% or 40% larger than those CBS usually gets	The CBS plan to use big-time sports as a platform for other series carries no guarantee of success	1
No amount of hype will bring viewers back	the shows are weak	2
they're gone	the show ain't a killer	2
If the show ain't a killer, they're gone	During the 1984 Summer Games ABC touted "Call to Glory," but the military drama was missing in action within weeks	3
During the 1984 Summer Games, for example, ABC touted "Call to Glory	the military drama was missing in action within weeks	1
The CBS plan to use big-time sports as a platform for other series carries no guarantee of success, however	sports is hardly the best way to lure adult women	3
most advertisers buy based on ratings for women aged 18 to 49	CBS might move up to No. 2 in household ratings	1
No amount of hype will bring viewers back if the shows are weak Moreover, sports is hardly the best way to lure adult women	is CBS a shoo-in to get blockbuster ratings	3
In recent years, the World Series and the Olympics were aired against CBS's last-place lineup	CBS will put the athletes up against Bill Cosby, "Cheers" and other shows in NBC's No. 1 schedule	1
The intangible benefits may prove extremely costly	CBS can't avoid big losses on the sports coverage itself	2
The intangible benefits may prove extremely costly if CBS can't avoid big losses on the sports coverage itself	avoiding such losses will take a monumental effort	3
On the $1.06 billion baseball agreement alone, CBS is likely to lose $250 million in four years	the deal "plain smart" for its huge promotional value	1
Mr. Pilson calls that loss estimate "wildly inaccurate," conceding only that CBS will lose money on baseball in the first year. "It's too early to tell" what happens after that, he says	Mr. Tisch expects losses in all four years of the contract	1
CBS will pay an average of $82 million more each year than ABC and NBC had paid together	those two networks expect losses on baseball this season	3
CBS will pay an average of $82 million more each year than ABC and NBC had paid together	CBS will air only 12 regular-season games, 26 fewer than ABC and NBC	1
That has outraged some fans	It indicates a $50 million drop in ad sales for regular-season games -- a risk CBS took to get an unprecedented lock on all playoff games	3
losses could soar	the playoffs end in four-game sweeps	2
CBS signed General Motors and Toyota to be the only auto-maker sponsors in baseball for four years.	that works out to only $275,000 for a 30-second ad in the World Series through 1993 -- 17% less than what ABC is charging for the Series this month	1
that works out to only $275,000 for a 30-second ad in the World Series through 1993 -- 17% less than what ABC is charging for the Series this month	there's no question ad rates will come down considerably" from the GM-Toyota price	3
Moreover, "there's no question ad rates will come down considerably" from the GM-Toyota price, says Arnold Chase of Bozell Inc	Other admen say rates could rise later if ad spending surges	1
ad rates will come down considerably" from the GM-Toyota price	rates could rise if ad spending surges	4
rates could rise later	ad spending surges	2
On the $1.06 billion baseball agreement alone, CBS is likely to lose $250 million in four years, contends Mr. Wussler, the former CBS man, now at Comsat Inc. Nevertheless, he deems the deal "plain smart" for its huge promotional value. 	The Winter Games outlook is mixed	3
CBS expects to make modest profits	rivals contend that it will take a beating	1
CBS will add 25 1/2 hours to that load in 1992	ratings could be hurt by a lack of live events	3
All prime-time fare will be on tape-delay because of time differences with Norway	the results can be announced on the 6 o'clock news	2
that it matters little	CBS loses, say, $10 million	2
Ten million ain't jack, man	you got $3 billion sitting in the bank	4
that even if CBS loses, say, $10 million, it matters little	sports has "claimed its place" as a guaranteed ratings-getter	3
CBS Sports earned $50 million or so last year	CBS takes in the least money in prime time	3
And CBS takes in the least money in prime time; ABC and NBC charge 30% to 35% more for ads, according to a Variety survey	CBS's costs are huge, and the risks go up with each new sports package that CBS locks up	1
But CBS's costs are huge	the risks go up with each new sports package that CBS locks up	3
ad rates may rise only 20%	sports officials predict jumps of 50% to 100% in the major contracts coming up for renewal	1
by ordering fewer episodes of regular series	sports will fill up a few weeks of prime time	2
CBS hopes to save money by ordering fewer episodes of regular series because sports will fill up a few weeks of prime time	the savings will be minuscule	1
an hour-long drama costs only $900,000	it is aired twice	3
CBS may cushion losses with about $200 million a year in interest earned on the proceeds from selling CBS Records and other businesses	Wall Street won't take kindly to that	1
he doesn't exactly say yes	Mr. Pilson is asked directly -- can you make money on all this	4
What you're really asking is, Are the profit and loss margins anticipated on the events acceptable to management?" he says	he answers his own question	4
Place a phone order through most any catalog	chances are the clerk who answers won't be the only one on the line	3
Place a phone order through most any catalog and chances are the clerk who answers won't be the only one on the line	open up an electronics magazine and peruse the ads for sneaky tape recorders and other snooping gadgets	3
Or open up an electronics magazine	peruse the ads for sneaky tape recorders and other snooping gadgets	3
Eavesdropping -- both corporate and private -- is on the rise, thanks to the proliferation of surveillance technologies	while sellers of the equipment and companies "monitoring" employees have few qualms, right-to-privacy advocates and some lawmakers are alarmed	3
And right-to-privacy advocates and some lawmakers are alarmed	sellers of the equipment and companies "monitoring" employees have few qualms	1
The practice is common at catalog, insurance and phone companies, banks and telemarketers, according to trade groups and worker organizations	It's widespread for reservations clerks in the airline, car-rental, hotel and railroad industries	3
that employees know they are being recorded	that customer conversations aren't taped	3
Eavesdropping by individuals is harder to measure	devices are there for the asking, whether in stores or through the mail	1
But devices are there for the asking, whether in stores or through the mail	The Counter Spy Shop in Washington, D.C. offers the "Secret Connection" attache case, which can surreptitiously record conversations for nine hours at a stretch	3
That and other fancy gizmos may cost thousands	simple voice-activated tape recorders sell for as little as $70 at electronics stores like Radio Shack	1
they can mean leverage in a settlement	tape recordings to uncover, say, infidelity aren't admissible in court	1
Nine states have introduced bills requiring that workers and customers be made aware of monitoring	four states -- California, Florida, Michigan and Pennsylvania -- have adopted rules that all parties involved must consent when phone calls are recorded	3
that all parties involved must consent	phone calls are recorded	4
In May, Rep. Don Edwards (D.	last spring, Rep. Ron Dellums (D., Calif.), introduced a bill requiring universal two-party consent to any tapings in cases that don't involve law enforcement	3
a bill requiring universal two-party consent to any tapings in cases that don't involve law enforcement	products such as voice-activated tape recorders would have to include beep tones and labels explaining federal laws on eavesdropping	3
The ACLU and worker organizations back tighter laws	employers and device manufacturers object	1
I'm sympathetic with workers who feel under the gun	the only way you can find out how your people are doing is by listening	1
which is lobbying strenuously against the Edwards beeper bill	Spiegel opposes the beeper bill	3
Federal wiretap statutes recognize the right of employers to monitor employees' for evaluation purposes	in the past, Congress has viewed monitoring as an issue best handled in union negotiations	3
And in the past, Congress has viewed monitoring as an issue best handled in union negotiations	opponents, led by the CWA, say new laws are needed because monitoring is heavily concentrated in service industries and 81% of monitored workers aren't represented by unions	1
new laws are needed	monitoring is heavily concentrated in service industries and 81% of monitored workers aren't represented by unions	2
because monitoring is heavily concentrated in service industries	81% of monitored workers aren't represented by unions	3
Laura Dale, center manager at the catalog company's customer order center in Reno, Nev., defends monitoring. "We like to follow up and make sure operators are achieving our standards of company service," says Ms. Dale, who supervises 350 operators. 	supporters of the Dellums two-party consent bill say it is needed because of a giant loophole in the one-party consent law	1
Currently it's all right to record without the knowledge of the other person on the line	the person taping is a party to the conversation	2
Some marketers of surveillance gear -- including Communication Control System Ltd., which owns the Counter Spy Shop and others like it -- already put warning labels in their catalogs informing customers of the one-party law	that they can't control how their products are used	1
against selling products	a salesperson suspects they will be used illegally	2
he hasn't yet studied the Dellums bill	that requiring a beeping tone on recorders "would be ludicrous	1
Radio Shack says it has a policy against selling products if a salesperson suspects they will be used illegally	Radio Shack is aware that some of its products are controversial	1
With its ability to pick up rustlings and flapping wings, "it was meant to be a toy for children for bird watching	we were getting too many complaints that people were using them to eavesdrop on their neighbors	1
The hottest rivalry in the computer industry intensified sharply yesterday	Digital Equipment Corp. announced its first line of mainframe computers	4
The hottest rivalry in the computer industry intensified sharply yesterday	Digital Equipment Corp. announced its first line of mainframe computers	2
Up to now, the intense competition between IBM and Digital has been confined largely to the broad midrange of the computer market, where Digital sought to exploit IBM's weaknesses in networking	Digital's move into mainframes will target IBM's home turf, where it has a commanding 70% share of the market	1
IBM fired back with new mainframes of its own, extending the long-dominant 3090 line with a 7% to 14% power boost	IBM announced upgraded operating system software that, together with the new hardware, lets customers do so-called batch processing as much as 60% faster	3
the 16 new J and JH models will generally be available immediately	three won't ship until the third quarter of next year	1
Small models will carry higher prices	Upgrades to bigger models will be costlier	3
he may cut his earnings estimate for the current fiscal year	he had expected at least some mainframe profit this year	2
he may cut his earnings estimate for the current fiscal year because he had expected at least some mainframe profit this year	that he expected to raise his estimate for fiscal 1991 at the same time	1
the new VAX will let them stay with Digital	they need the power of a mainframe	4
the new VAX will let them stay with Digital	they need the power of a mainframe	2
targeting International Business Machines Corp. 's largest market	Digital plans to compete fiercely with IBM when the giant's customers are computerizing new aspects of their businesses	3
to compete fiercely with IBM	the giant's customers are computerizing new aspects of their businesses	4
Digital also plans to compete fiercely with IBM when the giant's customers are computerizing new aspects of their businesses	Digital doesn't expect to displace IBM mainframes that are already installed at big companies	1
In addition to commercial markets, Digital's new line targets the low end of the engineering and scientific supercomputer market	it's packaged with an optional supercharger, known as a vector processor	4
In addition to commercial markets, Digital's new line targets the low end of the engineering and scientific supercomputer market	it's packaged with an optional supercharger, known as a vector processor	2
profit margins in that market are much slimmer than for mainframes	Digital has staked out a major presence in the booming workstation market	1
Although Digital has staked out a major presence in the booming workstation market, profit margins in that market are much slimmer than for mainframes	The slow-growing mainframe market has shown new signs of life lately	3
Demand for these systems has been very, very strong	the 3090 line is nearly five years old -- which is getting up there in mainframe years -- and its growth is expected to slow in 1990	1
But the 3090 line is nearly five years old	its growth is expected to slow in 1990	2
But the 3090 line is nearly five years old	its growth is expected to slow in 1990	3
to bring out the mainframes	it could	4
coming in December	customers seek to use budgets before year end	2
coming in December	customers seek to use budgets before year end	4
it wanted to bring out the mainframes as soon as it could to spark as many sales as possible by the end of the year	I don't see that this will be sufficient to give IBM a significant kick in the fourth quarter	1
it will have problems in the quarter, partly because of a delay in shipping a high-end disk drive	and the strong dollar will cut significantly the value of IBM's overseas earnings when translated into dollars	2
and partly because the strong dollar will cut significantly the value of IBM's overseas earnings	translated into dollars	4
The White House called on Congress to attach the proposed capital-gains tax cut to its final deficit-reduction bill	lawmakers seem likely to balk at the idea	1
Earlier this month, the White House endorsed stripping the controversial tax measure from the bill	Congress could pass quickly a "clean" bill containing only provisions specifically designed to meet federal budget targets under the Gramm-Rudman act	2
Earlier this month, the White House endorsed stripping the controversial tax measure from the bill so that Congress could pass quickly a "clean" bill containing only provisions specifically designed to meet federal budget targets under the Gramm-Rudman act	now that Congress has missed the legal deadline for meeting the Gramm-Rudman targets, the White House said it has returned to its original view that a capital-gains cut should be part of the deficit-reduction bill, on which Congress continues to work	1
But it has returned to its original view that a capital-gains cut should be part of the deficit-reduction bill, on which Congress continues to work	Congress has missed the legal deadline for meeting the Gramm-Rudman targets	2
that doesn't happen	we press forward on another vehicle and a separate vote	2
it has returned to its original view that a capital-gains cut should be part of the deficit-reduction bill	On Capitol Hill there doesn't seem to be sufficient sentiment to pair capital gains and the deficit-reduction bill	1
On Capitol Hill, though, there doesn't seem to be sufficient sentiment to pair capital gains and the deficit-reduction bill	President Bush stepped up his personal lobbying for the capital-gains tax cut	3
On Capitol Hill, though, there doesn't seem to be sufficient sentiment to pair capital gains and the deficit-reduction bill	President Bush stepped up his personal lobbying for the capital-gains tax cut	4
Two products in what the telecommunications giant called a new generation of such equipment are available now	three others will be introduced in 1990 and 1991	3
The products already available are cross-connect systems, used instead of mazes of wiring to interconnect other telecommunications equipment	To be introduced are a multiplexer, which will allow several signals to travel along a single optical line; a light-wave system, which carries voice channels; and a network controller, which directs data flow through cross-connect systems	4
American Telephone & Telegraph Co. unveiled new optical transmission systems for data, video and voice communications	which have announced Sonet-based products	3
Law firms that have feasted and grown on the revenue from mergers and acquisitions work are feeling the squeeze	that work declines	4
Law firms that have feasted and grown on the revenue from mergers and acquisitions work are feeling the squeeze	that work declines	2
many lawyers say their firms are bracing for lower revenue from merger work	it is still too early to tell whether the dearth of takeover activity is only temporary	1
you can't bill the same kind of premium as when deals took a few weeks from start to finish	deals take longer to complete and there are fewer of them to do	2
If deals take longer to complete	there are fewer of them to do	3
We're planning on a rip-roaring year in 1989	next year we'll be another story	1
if deals can be done at sensible prices	if money is available	3
the slump began earlier this year	more obvious in recent weeks	1
What's more transactions are taking a much longer time to conclude	many fall apart for lack of financing" and more stringent scrutiny by state courts	3
Lawyers at such firms as Sullivan & Cromwell; Willkie Farr & Gallagher; Wachtell, Lipton, Rosen & Katz; and Fried, Frank, Harris, Shriver & Jacobson all say they, too, have experienced a significant slowdown, particularly during the past few weeks Some lawyers say the slump, while more obvious in recent weeks, began earlier this year What's more, he said, "transactions are taking a much longer time to conclude and many fall apart for lack of financing" and more stringent scrutiny by state courts	Lawyers say an erratic stock market and uncertain financing conditions have sharply reduced the number of lucrative big deals likely to be proposed	3
Law firms that have feasted and grown on the revenue from mergers and acquisitions work are feeling the squeeze as that work declines	the mergers slowdown hasn't affected foreign buyers as much as domestic ones	1
We just took another floor for our London offices," said Joseph Flom of the New York firm of Skadden, Arps, Slate, Meagher & Flom	Davis Polk & Wardwell said its international clients are keeping mergers and acquisitions partners busy	3
European companies are looking to buy American ones	the question is whether things people are looking at will actually surface in live transactions in light of the current market conditions	1
that Mr. Lorin was the "real master criminal" behind the stock manipulation	that Mr. Laff knew nothing about it	3
Mr. Lorin, a stock promoter, pleaded guilty to the stock-manipulation charges in April and agreed to cooperate with the government's investigation of Mr. Laff	Stanley Aslanian, the Haas broker who agreed to carry a hidden microphone during the conversation has pleaded guilty to conspiracy to commit securities violations in the stock manipulation and agreed to cooperate	3
According to the transcript, Mr. Lorin said Mr. Laff should be killed	Mr. Aslanian told him that information given to Mr. Laff by another conspirator could jeopardize the stock scheme	4
According to the transcript, Mr. Lorin said Mr. Laff should be killed after Mr. Aslanian told him that information given to Mr. Laff by another conspirator could jeopardize the stock scheme	Mr. Lorin repeated the threat	4
Mr. Lorin then repeated the threat	Mr. Aslanian urged him not to say such things	3
Mr. Lang said Judge Thomas P. Griesa had instructed him not to release it or the memorandum	asked for a copy of the transcript	4
the witness again said no	Mr. Lang asked Mr. Lorin whether he had taken steps to have Mr. Laff killed	4
For the past six years, Mr. Menell, 43 years old, served as vice president for government affairs at American Express	He was staff director and counsel for the Senate committee on banking, housing and urban affairs	4
Delmed Inc. 's top two officers resigned and were succeeded by executives of Fresenius USA Inc. and its parent, Fresenius AG, a major Delmed holder that has been negotiating to acquire a controlling stake	negotiations about pricing had collapsed between it and a major distributor, National Medical Care Inc	3
Robert S. Ehrlich resigned as chairman, president and chief executive	Leslie I. Shapiro, chief operating officer and chief financial officer resigned	3
under which Fresenius would buy Delmed stock for cash to bring its beneficial ownership to between 70% and 80% of Delmed's fully diluted common stock	The transaction would combine Fresenius USA and Delmed	3
Delmed will continue to supply dialysis products through National Medical after their exclusive agreement ends in March 1990	the discussions between Delmed and National Medical Care have been discontinued	1
Delmed will continue to supply dialysis products through National Medical	their exclusive agreement ends in March 1990	4
While the discussions between Delmed and National Medical Care have been discontinued, Delmed will continue to supply dialysis products through National Medical after their exclusive agreement ends in March 1990	Delmed is exploring distribution arrangements with Fresenius USA	3
Sales of the heart drug TPA were $43.6 million, better than last year's depressed third period when the company sold just $29.1 million of the drug	TPA sales fell below levels for this year's first and second quarter sales of $48 million	1
We continue to be on target for . . . increasing TPA sales 20% to 25% this year	some analysts remain sour on the company	1
Expenses are flat	that's a good sign	3
There's contract revenue from {limited research and development} partnerships	I still think the fundamentals are poor	1
Genentech faces competition in the cardiac-drug market from SmithKline Beecham PLC's heart drug Eminase, expected to receive market approval shortly	Genentech isn't likely to have any new products ready for market until at least 1992	3
The company's stock is trading at 40 times next year's numbers	that's too much	3
that the majority of the $57 million was linked to workers' compensation reserves and anticipated losses on the disposal of trucks	Ryder didn't break out the charge	1
We're constantly trying to find ways to regain the earnings momentum	we're still at the beginning stages of some of these changes	1
that calls for creditors and shareholders to receive at least $78.8 million in cash and $67 million face amount of 10-year, 13.5% notes	The plan calls for creditors and shareholders to receive common stock and warrants in the new company	3
General unsecured creditors of the parent holding company initially will receive $14 million in cash, $22 million face amount of senior notes and 49% of the new company's stock	Maxicare will guarantee that the banks will realize at least $7 million on certain notes pledged to them	3
Steelmaking resumed Oct. 18	the company expects production to be hampered in the next few months by traffic disruptions around the plant and outages for repair to gas and electric power systems	1
The average interest rate rose to 8.337% at Citicorp's $50 million weekly auction of 91-day commercial paper, or corporate IOUs, from 8.292% at last week's sale	that the average rate fell to 7.962% at its $50 million auction of 182-day commercial paper from 7.986% at last week's sale	1
that Saab is looking for a partner for industrial and financial cooperation	that partner isn't Fiat	1
that the Swedish company will have to look for a partner among other car manufacturers	both Ford Motor Corp. and Fiat have turned down the offer	2
ITT Corp. reported a 4% decline in third-quarter net income, despite a 4.2% rise in revenue	ITT forecast a fourth-quarter blow to earnings from the California earthquake	3
ITT Corp., its insurance business hurt by Hurricane Hugo, reported a 4% decline in third-quarter net income, despite a 4.2% rise in revenue. 	Except for insurance it expects improved operating earnings "in all of our businesses for the full year	1
Hartford expects to report a further pretax loss of about $30 million for the current quarter, as a result of the California earthquake this month	The company disclosed its financial operations had increased reserves for bankrupt accounts, resulting in a $40 million pretax charge for the third quarter	3
its financial operations had increased reserves for bankrupt accounts, resulting in a $40 million pretax charge for the third quarter	This charge was partly offset by $19 million in pretax capital gains	1
The company also disclosed its financial operations had increased reserves for bankrupt accounts, resulting in a $40 million pretax charge for the third quarter	ITT said its consumer finance unit agreed in September to settle a civil suit with the California attorney general over alleged improper lending and sales practices	3
Amoco, an energy concern, is the operator of the project with a 43.75% working interest	other partners include Hydro Congo, the Congolese state oil company, with a 50% interest, and Kuwait Foreign Petroleum Exploration Co. with a 6.25% stake	3
Coda owned 60% of the pipeline	private entities owned the rest	3
that because of a strike by Finance Ministry personnel the provisional estimate doesn't correspond exactly to the consumer price index usually published	the estimate will likely be confirmed	1
The institute didn't estimate annual price growth in September	a 0.2% rise by the consumer price index would put growth at either 178.8 or 178.9, up 3.3% or 3.4% from the year-earlier level of 173.1	1
to join	the venture completes a business plan, probably later this week	4
It's one of the most popular computer programs of all time	the Quickview suit doesn't appear to bode major difficulties for Apple	1
The technology at issue "is not an underlying technology of HyperCard to my knowledge	the suit seeks unspecified damages that an attorney for Quickview claimed could run into the millions of dollars	1
that it believes the case has no merit	that HyperCard does not infringe "any valid claims" of the Quickview patents	3
I believe he points the gun in the wrong direction	I agree with many of Mr. Kageyama's comments	1
It isn't the Americans who must be criticized for not understanding the Japanese culture	the Japanese who insist on forcing their culture on Americans	1
The Japanese want us to accept their culture	they refuse to accept the American culture	1
Americans to behave	they were Japanese	3
Japanese managers can't expect Americans to behave as if they were Japanese	they must manage Americans as Americans	3
to conform to the Japanese culture	in Japan	4
the Japanese to conform to American norms	they locate here	4
Americans place native or native speakers in charge of subsidiaries overseas.	the Japanese insist upon Japanese managers everywhere they set up shop	1
I question his perspective	Mr. Kageyama does an excellent job of explaining the differences, both cultural and philosophic	1
Would he suggest that employees of an American company doing business in Japan conform to their new bosses' culture and philosophy?	the conclusion is that the burden rests with management to understand/adopt the culture and philosophy of the country in which they are operating	2
The workers can be motivated	the company reach its full potential	3
The workers can be motivated, and the company reach its full potential	management embraces the employees' perspective	4
The workers can be motivated, and the company reach its full potential	management embraces the employees' perspective	2
